date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:46:49	6757/6757	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:49:35%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_collapsible&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitcf8c.html	(from http://www.w3schools.com/bootstrap/bootstrap_collapse.asp)
10:46:50	6726/6726	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:41:19%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_collapsible2&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit083a.html	(from http://www.w3schools.com/bootstrap/bootstrap_collapse.asp)
10:46:51	6764/6764	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:17:58%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_collapsible_in&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryita784.html	(from http://www.w3schools.com/bootstrap/bootstrap_collapse.asp)
10:46:51	6792/6792	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:32:05%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_collapsible_panel&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit18a1.html	(from http://www.w3schools.com/bootstrap/bootstrap_collapse.asp)
10:46:52	6940/6940	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:23:45%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_collapsible_listgroup&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit6d5d.html	(from http://www.w3schools.com/bootstrap/bootstrap_collapse.asp)
10:46:52	8460/8460	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:43:53%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_collapsible_accordion&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit13ec.html	(from http://www.w3schools.com/bootstrap/bootstrap_collapse.asp)
10:46:53	6591/6591	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:23:05%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_menu_list-inline&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryite4e9.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:46:53	6888/6888	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:14:40%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_tabs&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitafda.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:46:54	6934/6934	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:33:41%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_tabs_dropdown&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit22e4.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:46:56	6602/6602	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:52:13%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_pills&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit980d.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:46:57	6623/6623	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:09:52%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_pills_vertical&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitc3a7.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:46:57	7277/7277	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:30:54%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_pills_vertical_row&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitb154.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:46:58	6948/6948	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:25:05%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_pills_dropdown&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitfffe.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:46:58	6872/6872	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:27:21%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_tabs_pills_justified&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit4d01.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:47:00	7576/7576	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:21:17%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_pills_dynamic&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit8a1e.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:47:00	9379/9379	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:13%20GMT	http://www.w3schools.com/bootstrap/exercise.asp?filename=exercise_tabs1	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/exercise9ebe.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:47:01	7568/7568	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:46:58%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_tabs_dynamic&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryite653.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:47:01	9424/9424	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:14%20GMT	http://www.w3schools.com/bootstrap/exercise.asp?filename=exercise_tabs2	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/exercise2784.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:47:02	9382/9382	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:14%20GMT	http://www.w3schools.com/bootstrap/exercise.asp?filename=exercise_tabs3	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/exercise90e3.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:47:03	9411/9411	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:15%20GMT	http://www.w3schools.com/bootstrap/exercise.asp?filename=exercise_tabs4	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/exercise5d45.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:47:04	9411/9411	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:16%20GMT	http://www.w3schools.com/bootstrap/exercise.asp?filename=exercise_tabs5	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/exerciseacd4.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:47:04	10298/10298	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:17%20GMT	http://www.w3schools.com/bootstrap/exercise.asp?filename=exercise_tabs6	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/exercise1f54.html	(from http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp)
10:47:05	6912/6912	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:04:37%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_navbar&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitfe3b.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:05	6873/6873	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:17:05%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_navbar_inverse&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitd65c.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:06	7773/7773	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:15:22%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_navbar_fixed&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit1827.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:07	9339/9339	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:27:44%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_navbar_fixed_bottom&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitdfa7.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:07	7200/7200	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:08%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_navbar_dropdown&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit7356.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:08	7421/7421	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:28:27%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_navbar_right&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitc55f.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:09	7941/7941	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:21%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_navbar_collapse&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit208f.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:10	9952/9952	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:22%20GMT	http://www.w3schools.com/bootstrap/exercise.asp?filename=exercise_navbars1	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/exercisec1b1.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:11	9876/9876	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:23%20GMT	http://www.w3schools.com/bootstrap/exercise.asp?filename=exercise_navbars2	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/exercisec3a0.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:11	10136/10136	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:23%20GMT	http://www.w3schools.com/bootstrap/exercise.asp?filename=exercise_navbars3	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/exercise4e8d.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:12	9955/9955	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:24%20GMT	http://www.w3schools.com/bootstrap/exercise.asp?filename=exercise_navbars4	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/exercise9594.html	(from http://www.w3schools.com/bootstrap/bootstrap_navbar.asp)
10:47:14	6962/6962	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:47:30%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_basic&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit3d7a.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms.asp)
10:47:14	7116/7116	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:50:46%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_inline&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit9f3f.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms.asp)
10:47:15	7384/7384	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:09:08%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_horizontal&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit7db4.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms.asp)
10:47:16	6831/6831	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:44:20%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_input&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitd04d.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
10:47:17	7168/7168	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:41:06%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_inline_sr&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit40c3.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms.asp)
10:47:18	6679/6679	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:58:57%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_textarea&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitfcc3.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
10:47:19	6863/6863	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:57:49%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_checkbox&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit7026.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
10:47:20	6818/6818	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:41:42%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_checkbox_inline&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryita26b.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
10:47:22	6874/6874	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:47:29%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_radio&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit1460.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
10:47:22	6829/6829	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:59:02%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_radio_inline&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit6f92.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
10:47:22	7115/7115	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:56:57%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_select&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit29cb.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
10:47:23	7159/7159	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:37:36%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_horizontal_static&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit9956.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs2.asp)
10:47:23	8774/8774	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2005:58:29%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_horizontal_all&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit6cba.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs2.asp)
10:47:24	7619/7619	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:58:53%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_inline_all&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit4ab1.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs2.asp)
10:47:24	7775/7775	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:36:50%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_input_height&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit8525.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_sizing.asp)
10:47:25	7102/7102	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:54:27%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_input_height2&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit325c.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_sizing.asp)
10:47:25	7029/7029	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:55:00%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_input_width&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit4da6.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_sizing.asp)
10:47:27	6885/6885	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:10:41%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_input_help-block&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit64f9.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_sizing.asp)
10:47:33	33800/33800	---M--	200	added ('OK')	image/jpeg	etag:%2297ed0a06b18d01:0%22	http://www.w3schools.com/bootstrap/img_flower.jpg	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/img_flower.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
10:47:34	8009/8009	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:40:55%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_carousel&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitb3bd.html	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
10:47:34	44034/44034	---M--	200	added ('OK')	image/jpeg	etag:%22dead8c9b6b18d01:0%22	http://www.w3schools.com/bootstrap/img_chania2.jpg	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/img_chania2.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
10:47:34	8619/8619	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:34:42%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_carousel2&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit5d59.html	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
10:47:35	45427/45427	---M--	200	added ('OK')	image/jpeg	etag:%2281e658956b18d01:0%22	http://www.w3schools.com/bootstrap/img_chania.jpg	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/img_chania.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
10:47:35	7229/7229	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:40:04%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_modal&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitd2b2.html	(from http://www.w3schools.com/bootstrap/bootstrap_modal.asp)
10:47:35	7194/7194	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:32:16%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_modal_sm&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitb6e4.html	(from http://www.w3schools.com/bootstrap/bootstrap_modal.asp)
10:47:36	7194/7194	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:00:04%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_modal_lg&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit5abe.html	(from http://www.w3schools.com/bootstrap/bootstrap_modal.asp)
10:47:36	6593/6593	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:49:48%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_tooltip&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit495c.html	(from http://www.w3schools.com/bootstrap/bootstrap_tooltip.asp)
10:47:36	63178/63178	---M--	200	added ('OK')	image/jpeg	etag:%2233870a66b18d01:0%22	http://www.w3schools.com/bootstrap/img_flower2.jpg	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/img_flower2.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
10:47:36	7014/7014	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:27:14%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_tooltip_pos&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitcdd0.html	(from http://www.w3schools.com/bootstrap/bootstrap_tooltip.asp)
10:47:38	7031/7031	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:54:28%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_popover_pos&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit748d.html	(from http://www.w3schools.com/bootstrap/bootstrap_popover.asp)
10:47:39	6648/6648	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:13:46%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_popover&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit0336.html	(from http://www.w3schools.com/bootstrap/bootstrap_popover.asp)
10:47:39	6691/6691	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2007:25:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_popover_focus&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit69d2.html	(from http://www.w3schools.com/bootstrap/bootstrap_popover.asp)
10:47:39	6738/6738	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:45:35%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_popover_hover&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryitb4cf.html	(from http://www.w3schools.com/bootstrap/bootstrap_popover.asp)
10:47:40	4165/4165	---M-Z	200	added ('OK')	text/html	etag:%227b635cf77f53d11:0+gzip%22	http://www.w3schools.com/bootstrap/trybs_scrollspy.htm	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/trybs_scrollspy.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
10:47:41	2833/2833	---M-Z	200	added ('OK')	text/html	etag:%2233ac52f97f53d11:0%22	http://www.w3schools.com/bootstrap/trybs_scrollspy2.htm	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/trybs_scrollspy2.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
10:47:42	8681/8681	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:38:11%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_scrollspy2&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryit25b3.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
10:47:42	10013/10013	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2006:53:28%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_scrollspy&stacked=h	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/tryita7e1.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
10:47:42	1969/1969	---M-Z	200	added ('OK')	text/html	etag:%22ebee85887e53d11:0%22	http://www.w3schools.com/bootstrap/trybs_affix_navbar.htm	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/trybs_affix_navbar.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
10:47:43	2161/2161	---M-Z	200	added ('OK')	text/html	etag:%224bf060897e53d11:0%22	http://www.w3schools.com/bootstrap/trybs_affix_vertical_nav.htm	C:/Users/bal%20be/Desktop/lien%20bootstrap/bootstrap/www.w3schools.com/bootstrap/trybs_affix_vertical_nav.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
